Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Setor Bela Vista,-16.71272535,-49.26124720469418,Sneads - Pizzaria & Restaurante,-16.714421519143887,-49.264664090987395,Pizza Place
Setor Bela Vista,-16.71272535,-49.26124720469418,Dona Rosa Padaria,-16.713960108506516,-49.25514523778954,Bakery
Setor Bela Vista,-16.71272535,-49.26124720469418,Montana Express,-16.70910052473696,-49.26527093517385,BBQ Joint
Setor Bela Vista,-16.71272535,-49.26124720469418,Espetinho T-64,-16.71575,-49.26421,Steakhouse
Setor Bela Vista,-16.71272535,-49.26124720469418,Temakeria Tokyo Sushi Food,-16.712315,-49.265717,Sushi Restaurant
Setor Bela Vista,-16.71272535,-49.26124720469418,Panificadora flor do trigo,-16.710369041873843,-49.257308152966914,Bakery
Setor Bela Vista,-16.71272535,-49.26124720469418,Balaco Baco,-16.7084999892095,-49.263499133399065,Restaurant
Setor Bela Vista,-16.71272535,-49.26124720469418,Frango & Cia.com,-16.709161532358998,-49.26564707886742,Fried Chicken Joint
Setor Bela Vista,-16.71272535,-49.26124720469418,Bolos do Sítio - Setor Bueno,-16.710524038788478,-49.267009455065065,Breakfast Spot
Setor Bela Vista,-16.71272535,-49.26124720469418,Panelinhas do Brasil,-16.707503,-49.264238,Goiano Restaurant
Setor Bela Vista,-16.71272535,-49.26124720469418,Espeto Mania,-16.71528356318593,-49.266928955404545,Food Truck
Setor Bela Vista,-16.71272535,-49.26124720469418,Ópera Brownieria,-16.70889953176757,-49.2660974646748,Bistro
Setor Bela Vista,-16.71272535,-49.26124720469418,Di Casa,-16.708541,-49.265923,Pizza Place
Setor Bela Vista,-16.71272535,-49.26124720469418,Tapera do Sherife,-16.71577262878418,-49.25560760498047,South American Restaurant
Setor Bela Vista,-16.71272535,-49.26124720469418,Restaurante Prato Do Dia,-16.714696226914043,-49.26741399719869,Brazilian Restaurant
Setor Bela Vista,-16.71272535,-49.26124720469418,Casa do pão de queijo,-16.709663076969278,-49.25557123470966,Bistro
Setor Bueno,-16.697876,-49.277922,Tucunaré Na Chapa,-16.69850651709394,-49.27578937395378,Seafood Restaurant
Setor Bueno,-16.697876,-49.277922,Buldogs T-8,-16.697064438135357,-49.27663473847916,Sandwich Place
Setor Bueno,-16.697876,-49.277922,Empório Della,-16.6955814584991,-49.28334870228829,Bakery
Setor Bueno,-16.697876,-49.277922,Toro Loco Burger,-16.694260723761847,-49.27677621792078,Burger Joint
Setor Bueno,-16.697876,-49.277922,Mourão Chopp e Restaurante,-16.70104670211826,-49.28209509727068,Brazilian Restaurant
Setor Bueno,-16.697876,-49.277922,Magia do Peixe,-16.698219242085546,-49.28393754963662,Comfort Food Restaurant
Setor Bueno,-16.697876,-49.277922,McDonald's T7,-16.692556,-49.278423,Fast Food Restaurant
Setor Bueno,-16.697876,-49.277922,Catarina,-16.693551110958502,-49.27704714707395,Restaurant
Setor Bueno,-16.697876,-49.277922,Bistrôgonofe,-16.69717938819203,-49.271547878784084,Restaurant
Setor Bueno,-16.697876,-49.277922,Komiketo Sanduicheria,-16.69475537964491,-49.27652491127353,Burger Joint
Setor Bueno,-16.697876,-49.277922,Restaurante Dom Divino,-16.695620920064112,-49.278385295865945,Restaurant
Setor Bueno,-16.697876,-49.277922,Apetitos Restaurante,-16.697532852630406,-49.27391260222853,Restaurant
Setor Bueno,-16.697876,-49.277922,Pizzaria R-10,-16.701539,-49.28033,Pizza Place
Setor Bueno,-16.697876,-49.277922,Helena Pratos Executivos,-16.69805160854672,-49.27484356528683,Goiano Restaurant
Setor Bueno,-16.697876,-49.277922,Pescara Empório dos Pescados,-16.693914241546523,-49.27301645278931,Seafood Restaurant
Setor Bueno,-16.697876,-49.277922,Banana Blue,-16.701219298076925,-49.281965079614515,Burger Joint
Setor Bueno,-16.697876,-49.277922,Só Empada,-16.695964259457938,-49.275308433249435,Diner
Setor Bueno,-16.697876,-49.277922,Dinamus,-16.69712052879522,-49.28031206130981,Snack Place
Setor Bueno,-16.697876,-49.277922,Aliança Frios,-16.69282231343622,-49.27934171378997,Bakery
Setor Bueno,-16.697876,-49.277922,Mariano's Grill,-16.69327177815322,-49.277368217592695,Goiano Restaurant
Setor Bueno,-16.697876,-49.277922,Mr. Sacada,-16.698631,-49.278698,Sandwich Place
Setor Bueno,-16.697876,-49.277922,Fiore Restaurante,-16.699844794331234,-49.272202642721126,Brazilian Restaurant
Setor Bueno,-16.697876,-49.277922,Empório Tê Um,-16.69364320001825,-49.27721469476307,Deli / Bodega
Setor Bueno,-16.697876,-49.277922,Empório da Salada,-16.699476293578297,-49.27802159402304,Salad Place
Setor Bueno,-16.697876,-49.277922,Mister Lenha Pizzaria,-16.698328,-49.275862,Pizza Place
Setor Bueno,-16.697876,-49.277922,Panificadora Artspan,-16.694181271845707,-49.28074306546,Bakery
Setor Bueno,-16.697876,-49.277922,canoa açaí,-16.695470288602525,-49.27720479422871,Restaurant
Setor Bueno,-16.697876,-49.277922,Panificadora Recanto do Sabor,-16.699116127134314,-49.2754177755946,Bakery
Setor Bueno,-16.697876,-49.277922,Pizzaria Scarolla,-16.699991013040265,-49.27221520535598,Pizza Place
Setor Bueno,-16.697876,-49.277922,Tempero do Cerrado Restaurante,-16.69492217670185,-49.274054119206504,Restaurant
Setor Bueno,-16.697876,-49.277922,Piazza Di Panne,-16.694948138311254,-49.27722459529913,Breakfast Spot
Setor Bueno,-16.697876,-49.277922,Sausalito - Saladas e Grelhados,-16.696450045590513,-49.274909005222845,Salad Place
Setor Bueno,-16.697876,-49.277922,Spaço Café,-16.69898771481526,-49.273957510591124,Café
Setor Bueno,-16.697876,-49.277922,Lanchonete Shalon,-16.698852,-49.273509,Snack Place
Setor Bueno,-16.697876,-49.277922,Scuderia Bar e Restaurante,-16.694879419609844,-49.2740822083345,Brazilian Restaurant
Setor Bueno,-16.697876,-49.277922,Pamonharia da Vovó Maria,-16.69336269690586,-49.27622959991606,Restaurant
Setor Bueno,-16.697876,-49.277922,Amoras Restaurante,-16.695135209855408,-49.273789915425965,Mediterranean Restaurant
Setor Bueno,-16.697876,-49.277922,Panificadora Santa Ceia,-16.69533280787366,-49.27325461654303,Bakery
Setor Bueno,-16.697876,-49.277922,Lanchonete da Sônia (TRT 18ª),-16.699368622687363,-49.27262597911908,Diner
Setor Bueno,-16.697876,-49.277922,Havai restaurante e bar,-16.69540135807165,-49.27196269981348,Brazilian Restaurant
Setor Campinas,-16.6692833,-49.2903751,Empório Saleh Comida Árabe,-16.668181115294733,-49.291556572309254,Middle Eastern Restaurant
Setor Campinas,-16.6692833,-49.2903751,Restaurante Inácio,-16.670691289203038,-49.29012183378882,Brazilian Restaurant
Setor Campinas,-16.6692833,-49.2903751,Inacio's Lanches,-16.670647216604912,-49.29002878894549,Snack Place
Setor Campinas,-16.6692833,-49.2903751,Pão Kentão,-16.672465606411485,-49.291105348343095,Bakery
Setor Campinas,-16.6692833,-49.2903751,Panificadora Moreira,-16.665556845010947,-49.28991998606116,Bakery
Setor Campinas,-16.6692833,-49.2903751,Carne de Sol do Serginho,-16.667525582473296,-49.28671565890355,Steakhouse
Setor Campinas,-16.6692833,-49.2903751,Lanches Toledo,-16.671347383720857,-49.291725039776985,Snack Place
Setor Campinas,-16.6692833,-49.2903751,Subway,-16.671537509211934,-49.28895792380168,Sandwich Place
Setor Campinas,-16.6692833,-49.2903751,Subway,-16.667938737297437,-49.2943158640075,Sandwich Place
Setor Campinas,-16.6692833,-49.2903751,Pamonharia Meiry,-16.6666064443676,-49.29496667254523,Snack Place
Setor Campinas,-16.6692833,-49.2903751,Pastelaria Padrão,-16.67236416830613,-49.289643404406625,Fast Food Restaurant
Setor Campinas,-16.6692833,-49.2903751,Calango Burg,-16.66896821771862,-49.28636575400342,Burger Joint
Setor Campinas,-16.6692833,-49.2903751,Restaurante Tempero Verde,-16.67361439457454,-49.28590937569801,Restaurant
Setor Campinas,-16.6692833,-49.2903751,Pamonharia da Meire,-16.666575226152855,-49.29484870839567,Brazilian Restaurant
Setor Campinas,-16.6692833,-49.2903751,Pamonharia Regina,-16.666734638454827,-49.29427109208792,Goiano Restaurant
Setor Campinas,-16.6692833,-49.2903751,Calangos Sanduicheria,-16.66857824663863,-49.28663147022145,Sandwich Place
Setor Campinas,-16.6692833,-49.2903751,Restaurante Campinas Grill,-16.67076053972834,-49.28568797466428,Restaurant
Setor Campinas,-16.6692833,-49.2903751,Restaurante Casarão Grill,-16.672533279165208,-49.28776045383799,Restaurant
Setor Campinas,-16.6692833,-49.2903751,Baiano Restaurante,-16.67140440198516,-49.28854729507612,Baiano Restaurant
Setor Campinas,-16.6692833,-49.2903751,Panificadora Pão & Massas,-16.667952130502584,-49.2850091208948,Bakery
Setor Campinas,-16.6692833,-49.2903751,Big Burg Sanduicheria,-16.66365329749523,-49.28777916507988,Sandwich Place
Setor Campinas,-16.6692833,-49.2903751,Kid Abelha III,-16.66589869954909,-49.28881341276113,Burger Joint
Setor Campinas,-16.6692833,-49.2903751,Giraffas,-16.66873887362768,-49.292235336194224,Brazilian Restaurant
Setor Campinas,-16.6692833,-49.2903751,Requinte Lanches e Restaurante,-16.667724677973442,-49.290731721811376,Brazilian Restaurant
Setor Campinas,-16.6692833,-49.2903751,Rock Chiq Pasteis,-16.670703,-49.290088,Pastelaria
Setor Campinas,-16.6692833,-49.2903751,Restaurante Tempero de Goiás,-16.668117679913024,-49.291245138578425,Restaurant
Setor Campinas,-16.6692833,-49.2903751,Espetinho Do Divino,-16.668938866521994,-49.290983030588706,Restaurant
Setor Campinas,-16.6692833,-49.2903751,Saleh,-16.668031,-49.291582,Middle Eastern Restaurant
Setor Campinas,-16.6692833,-49.2903751,Espetinho do Wanderson,-16.669284166888097,-49.28988877091581,Food Truck
Setor Campinas,-16.6692833,-49.2903751,Requinte Lanches,-16.67071112500829,-49.29049779070962,Snack Place
Setor Campinas,-16.6692833,-49.2903751,Gulla Food's,-16.66827274944537,-49.288091457256826,Brazilian Restaurant
Setor Campinas,-16.6692833,-49.2903751,Bom Bocado,-16.671800978924285,-49.290631478840915,Brazilian Restaurant
Setor Campinas,-16.6692833,-49.2903751,Restaurante Galpão,-16.67124130046952,-49.28816572530846,Brazilian Restaurant
Setor Campinas,-16.6692833,-49.2903751,Pastel Mania,-16.665870792485716,-49.28939363760457,Snack Place
Setor Campinas,-16.6692833,-49.2903751,Pizza Mia,-16.672242138785975,-49.28806175006291,Pizza Place
Setor Campinas,-16.6692833,-49.2903751,Panificadora Carro de Boi,-16.66875391206621,-49.29497403564349,Bakery
Setor Campinas,-16.6692833,-49.2903751,Pizza Mia,-16.66760079617926,-49.285942676319564,Pizza Place
Setor Campinas,-16.6692833,-49.2903751,Los Cheff's Grill,-16.672267034215693,-49.29422632016017,Brazilian Restaurant
Setor Campinas,-16.6692833,-49.2903751,Restaurante do Porcão,-16.674008827384757,-49.291453420076735,Brazilian Restaurant
Setor Campinas,-16.6692833,-49.2903751,Lanchonete do Seu Divino,-16.673041561911965,-49.28698735015302,Breakfast Spot
Setor Campinas,-16.6692833,-49.2903751,La Fourchette D'or,-16.673297227218697,-49.29432535476758,French Restaurant
Setor Campinas,-16.6692833,-49.2903751,Lanchonete Sabor Natural,-16.663963405948756,-49.29207650805357,Snack Place
Setor Campinas,-16.6692833,-49.2903751,China Brasil,-16.67497553846344,-49.28871036060531,Pizza Place
Setor Castelo Branco,-16.68131355,-49.296617156584546,Oliva's Grill,-16.68567446522463,-49.2997374187504,Brazilian Restaurant
Setor Castelo Branco,-16.68131355,-49.296617156584546,Subway,-16.685651794576174,-49.29492847189882,Sandwich Place
Setor Castelo Branco,-16.68131355,-49.296617156584546,Espetinho Sertanejo,-16.685468119479406,-49.29489975883809,Steakhouse
Setor Castelo Branco,-16.68131355,-49.296617156584546,Subway,-16.685533696347868,-49.30016869706351,Sandwich Place
Setor Castelo Branco,-16.68131355,-49.296617156584546,Rei do Frango,-16.68044449960989,-49.295697001537185,Brazilian Restaurant
Setor Castelo Branco,-16.68131355,-49.296617156584546,Panificadora Bom Jesus,-16.68323522430087,-49.29759423797196,Bakery
Setor Castelo Branco,-16.68131355,-49.296617156584546,Cyber Cambury,-16.685504590301917,-49.29338226613129,Snack Place
Setor Castelo Branco,-16.68131355,-49.296617156584546,Batatinhas Pit Dog,-16.680795876286897,-49.29989080816077,Burger Joint
Setor Castelo Branco,-16.68131355,-49.296617156584546,Aldeia Açaí,-16.678965,-49.299342,Snack Place
Setor Castelo Branco,-16.68131355,-49.296617156584546,Restaurante e Churrascaria JC,-16.678643671510738,-49.293310258089456,Brazilian Restaurant
Setor Castelo Branco,-16.68131355,-49.296617156584546,Espetinho Sertanejo,-16.68514941831668,-49.2934835660158,Food Truck
Setor Castelo Branco,-16.68131355,-49.296617156584546,Lanchonete Saborê,-16.68543547248406,-49.293305306462265,Snack Place
Setor Castelo Branco,-16.68131355,-49.296617156584546,Casa Rosa Lanchonete,-16.685747709669116,-49.29362716440577,Snack Place
Setor Castelo Branco,-16.68131355,-49.296617156584546,Pastelaria Maná,-16.68639,-49.299358,Creperie
Setor Castelo Branco,-16.68131355,-49.296617156584546,Panificadora Sol Nascente,-16.68742791095823,-49.29706363819886,Bakery
Setor Cândida de Morais,-16.648982,-49.3293609221986,McDonald's,-16.65381737838854,-49.32880117039478,Fast Food Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,Néctar,-16.65381346252793,-49.32878190581086,Fast Food Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,Subway,-16.643317462129154,-49.3265644130319,Sandwich Place
Setor Cândida de Morais,-16.648982,-49.3293609221986,Subway,-16.653804086909073,-49.32884892289654,Sandwich Place
Setor Cândida de Morais,-16.648982,-49.3293609221986,Churrascaria Do Gaucho,-16.649935705973427,-49.33432045574307,BBQ Joint
Setor Cândida de Morais,-16.648982,-49.3293609221986,Baruch's Restaurante,-16.64675542328275,-49.33061340623325,Brazilian Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,Ting Express,-16.65378255888433,-49.328786822028775,Chinese Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,Mixirica Alimentação Equilibrada,-16.654318,-49.329273,Vegetarian / Vegan Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,Restaurante Sabor de Goiás,-16.64955826800551,-49.324030704518634,Brazilian Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,QG Jeitinho Caseiro,-16.653759513012318,-49.328788379208326,Fast Food Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,Caminho da Roça,-16.652831606158063,-49.332173944491004,Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,Restaurante Sabor da Roça,-16.6527767573259,-49.332218468423314,Brazilian Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,Giraffas,-16.653778159772806,-49.32878362177783,Brazilian Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,Burger King,-16.65393,-49.32885,Fast Food Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,Bits Pastéis 24H,-16.65356131110718,-49.33139763183744,Pastelaria
Setor Cândida de Morais,-16.648982,-49.3293609221986,Bobs,-16.65454930508374,-49.32987488127294,Snack Place
Setor Cândida de Morais,-16.648982,-49.3293609221986,Praça de Alimentação,-16.653785081147003,-49.328797117786515,Burger Joint
Setor Cândida de Morais,-16.648982,-49.3293609221986,Patroni Pizza,-16.654656086607602,-49.330018570074415,Pizza Place
Setor Cândida de Morais,-16.648982,-49.3293609221986,Restaurante da NICE,-16.65026304952541,-49.331309661602944,Buffet
Setor Cândida de Morais,-16.648982,-49.3293609221986,tioBák - Noroeste,-16.6466634,-49.330313,Fast Food Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,Burgers Gyn,-16.646736455210004,-49.33046945783587,Sandwich Place
Setor Cândida de Morais,-16.648982,-49.3293609221986,Sanduicheria Dois Irmãos,-16.646285,-49.329478,Burger Joint
Setor Cândida de Morais,-16.648982,-49.3293609221986,Litte Itally,-16.650197,-49.326767,Pizza Place
Setor Cândida de Morais,-16.648982,-49.3293609221986,Banquinha De Pastel Dr Feira,-16.645742647636084,-49.32908223643209,Food
Setor Cândida de Morais,-16.648982,-49.3293609221986,Emporio Caraibas Tropicalle,-16.649791,-49.325415,Comfort Food Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,Sabor da Roça,-16.653754653223412,-49.32878484010025,Brazilian Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,Desire Café,-16.653781932402993,-49.32887897920998,Café
Setor Cândida de Morais,-16.648982,-49.3293609221986,Aroma Goiano - Restaurante e Churrascaria,-16.651294,-49.33391,Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,Tenkai Sushi,-16.653896432114998,-49.32882103686503,Japanese Restaurant
Setor Cândida de Morais,-16.648982,-49.3293609221986,América Express Panificadora,-16.654367,-49.328915,Breakfast Spot
Setor Cândida de Morais,-16.648982,-49.3293609221986,Panificadora América,-16.643714935500267,-49.32587109981201,Diner
Setor Empresarial,-16.6422003,-49.3109792,Burger King,-16.644162,-49.307534,Fast Food Restaurant
Setor Empresarial,-16.6422003,-49.3109792,Subway Alfa,-16.642315333129613,-49.30740931864667,Sandwich Place
Setor Empresarial,-16.6422003,-49.3109792,Fahel Pastéis,-16.643279,-49.308146,Pastelaria
Setor Empresarial,-16.6422003,-49.3109792,Coffee Break,-16.64174991297258,-49.30772323472126,Snack Place
Setor Empresarial,-16.6422003,-49.3109792,Kitutes Lanches,-16.64169828860731,-49.30771144363369,Diner
Setor Empresarial,-16.6422003,-49.3109792,Alfa Café,-16.64155783156435,-49.30767059326172,Café
Setor Empresarial,-16.6422003,-49.3109792,Toro Loco Burger,-16.643170775770702,-49.30772432426373,Burger Joint
Setor Empresarial,-16.6422003,-49.3109792,Zet Restaurante E Churrascaria,-16.642040242085184,-49.30740436579118,BBQ Joint
Setor Jaó,-16.6494038,-49.2298189,Pizzaria Jaó,-16.650393174365142,-49.23355503470373,Pizza Place
Setor Jaó,-16.6494038,-49.2298189,Recanto Jaó Pesca Bar e Restaurante,-16.653800642450094,-49.22527522751339,Brazilian Restaurant
Setor Jaó,-16.6494038,-49.2298189,Mr. Espeto,-16.65110634209332,-49.23005198749102,Restaurant
Setor Jaó,-16.6494038,-49.2298189,Restaurante Comida Caipira (Joãozinho),-16.653471974859492,-49.23003486405287,Brazilian Restaurant
Setor Jaó,-16.6494038,-49.2298189,Nhorinhá Bar & Galeria,-16.649424547962283,-49.228854663544325,Brazilian Restaurant
Setor Jaó,-16.6494038,-49.2298189,Empório Arepa,-16.65101,-49.230249,Latin American Restaurant
Setor Marista,-16.699889300000002,-49.2625052,íz restaurante,-16.700593107011393,-49.26155937048443,Restaurant
Setor Marista,-16.699889300000002,-49.2625052,BeefBistrô,-16.699297691725228,-49.26016436285004,Steakhouse
Setor Marista,-16.699889300000002,-49.2625052,P di Pizza,-16.699466399378274,-49.263873253134925,Pizza Place
Setor Marista,-16.699889300000002,-49.2625052,Matturado BBQ,-16.700165954796752,-49.26492243271546,Steakhouse
Setor Marista,-16.699889300000002,-49.2625052,Empório Sírio Libanês,-16.698575949810923,-49.26521065212843,Food
Setor Marista,-16.699889300000002,-49.2625052,Las Nenas Café Bistrô,-16.70146169415928,-49.26402845596802,Bistro
Setor Marista,-16.699889300000002,-49.2625052,Yakimaki Temakeria,-16.699116833192928,-49.26213329629921,Sushi Restaurant
